EQUIPO,JORNADA,RIVAL,RESULTADO,LOCAL,CUARTO,TITULAR,JUGADOR,MIN,PTS,T2,T2%,T3,T3%,TL,TL%,RO,RD,RT,ASI,PER,REC,TAP,TR,MAT,FP,FR,+/-,VAL
GIR,2,UCM,71,1,4,1,4 P. Busquets,3:44,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,-7,0
GIR,2,UCM,71,1,4,,5 D. Needham,2:17,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,-5,1
GIR,2,UCM,71,1,4,,7 S. Hollanders,3:59,5,2/2,100%,0/2,0%,1/1,100%,1,1,2,0,0,0,0,0,0,0,1,-5,6
GIR,2,UCM,71,1,4,1,8 M. Hughes,8:21,3,0/1,0%,1/2,50%,0/0,0%,0,0,0,0,0,0,0,1,0,1,0,-3,-1
GIR,2,UCM,71,1,4,,9 G. Ferrando,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,2,UCM,71,1,4,,10 P. Vildoza,3:56,4,1/1,100%,0/1,0%,2/2,100%,0,0,0,0,0,0,0,0,0,1,1,-15,3
GIR,2,UCM,71,1,4,1,11 O. Livingston,7:43,0,0/2,0%,0/1,0%,0/0,0%,0,0,0,3,1,0,0,0,0,0,1,-10,0
GIR,2,UCM,71,1,4,,12 M. Geben,6:08,4,2/2,100%,0/1,0%,0/0,0%,1,2,3,1,1,0,0,0,0,1,1,-6,6
GIR,2,UCM,71,1,4,1,21 J. Fernández,3:52,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,2,-9,1
GIR,2,UCM,71,1,4,1,23 S. Martínez,7:43,3,0/1,0%,1/2,50%,0/2,0%,0,1,1,0,0,0,0,0,0,0,1,-10,1
GIR,2,UCM,71,1,4,,25 N. Maric,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,2,UCM,71,1,4,,29 M. Susinskas,2:17,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-5,0
GIR,2,UCM,71,1,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,1,0,0,0,0,0,0,0,
UCM,2,GIR,93,0,1,,0 D. Cacok,5:02,2,1/2,50%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,1,3,4
UCM,2,GIR,93,0,1,,1 M. Forrest,4:29,0,0/0,0%,0/3,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,6,-2
UCM,2,GIR,93,0,1,,2 S. Raieste,4:29,2,1/1,100%,0/1,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,6,2
UCM,2,GIR,93,0,1,1,5 D. DeJulius,5:31,0,0/0,0%,0/2,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-8,-1
UCM,2,GIR,93,0,1,1,8 H. Sant-Roos,5:31,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-8,-1
UCM,2,GIR,93,0,1,,12 J. Radebaugh,4:29,2,1/1,100%,0/1,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,1,6,3
UCM,2,GIR,93,0,1,,13 W. Falk,4:29,2,1/1,100%,0/1,0%,0/0,0%,1,1,2,0,0,0,0,0,0,1,0,6,2
UCM,2,GIR,93,0,1,1,15 E. Cate,4:58,0,0/0,0%,0/0,0%,0/0,0%,2,0,2,0,0,1,0,0,0,1,0,-5,2
UCM,2,GIR,93,0,1,,21 M. Diagné,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,1,,24 Z. Hicks,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,1,1,31 D. Ennis,5:31,0,0/0,0%,0/2,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,-8,-1
UCM,2,GIR,93,0,1,1,99 T. Nakic,5:31,2,0/1,0%,0/2,0%,2/2,100%,0,0,0,0,0,0,0,0,0,0,1,-8,0
UCM,2,GIR,93,0,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,4,4,0,0,0,0,0,0,0,0,0,4
UCM,2,GIR,93,0,2,,0 D. Cacok,4:53,4,1/1,100%,0/0,0%,2/2,100%,1,1,2,0,0,0,0,0,0,0,1,9,7
UCM,2,GIR,93,0,2,,1 M. Forrest,5:32,6,1/2,50%,1/2,50%,1/1,100%,0,0,0,0,1,0,0,0,0,0,2,4,5
UCM,2,GIR,93,0,2,,2 S. Raieste,4:54,2,0/0,0%,0/0,0%,2/2,100%,0,0,0,0,0,0,0,0,0,1,1,1,2
UCM,2,GIR,93,0,2,1,5 D. DeJulius,4:16,0,0/2,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,0,-1
UCM,2,GIR,93,0,2,1,8 H. Sant-Roos,5:18,4,0/0,0%,1/1,100%,1/2,50%,0,1,1,0,2,1,0,0,0,1,1,11,3
UCM,2,GIR,93,0,2,,12 J. Radebaugh,4:53,2,0/0,0%,0/1,0%,2/2,100%,0,2,2,2,0,0,0,0,0,1,1,9,5
UCM,2,GIR,93,0,2,,13 W. Falk,1:59,0,0/0,0%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,7,2
UCM,2,GIR,93,0,2,1,15 E. Cate,5:07,1,0/0,0%,0/0,0%,1/2,50%,0,2,2,0,0,1,0,0,0,0,1,-1,4
UCM,2,GIR,93,0,2,,21 M. Diagné,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,2,,24 Z. Hicks,3:49,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,3,-1
UCM,2,GIR,93,0,2,1,31 D. Ennis,5:07,7,1/2,50%,1/2,50%,2/2,100%,0,0,0,0,1,0,0,0,0,0,1,-1,5
UCM,2,GIR,93,0,2,1,99 T. Nakic,4:12,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,-2,-1
UCM,2,GIR,93,0,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,
UCM,2,GIR,93,0,3,,0 D. Cacok,5:58,2,1/2,50%,0/0,0%,0/0,0%,0,2,2,0,0,0,0,0,1,0,2,-1,5
UCM,2,GIR,93,0,3,,1 M. Forrest,4:27,7,0/0,0%,1/1,100%,4/4,100%,0,1,1,1,1,0,0,0,0,2,2,2,8
UCM,2,GIR,93,0,3,,2 S. Raieste,6:47,0,0/0,0%,0/1,0%,0/0,0%,0,1,1,0,1,0,0,0,0,1,0,1,-2
UCM,2,GIR,93,0,3,1,5 D. DeJulius,5:33,2,1/2,50%,0/1,0%,0/0,0%,1,0,1,1,0,0,0,0,0,1,0,-1,1
UCM,2,GIR,93,0,3,1,8 H. Sant-Roos,3:13,2,0/0,0%,0/0,0%,2/2,100%,1,0,1,0,0,1,0,0,0,2,1,0,3
UCM,2,GIR,93,0,3,,12 J. Radebaugh,4:02,0,0/0,0%,0/2,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,2,-2
UCM,2,GIR,93,0,3,,13 W. Falk,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,3,1,15 E. Cate,4:02,1,0/1,0%,0/0,0%,1/2,50%,1,1,2,0,0,0,0,0,0,0,1,2,2
UCM,2,GIR,93,0,3,,21 M. Diagné,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,3,,24 Z. Hicks,3:29,3,0/0,0%,1/2,50%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,4,3
UCM,2,GIR,93,0,3,1,31 D. Ennis,5:58,4,0/1,0%,0/0,0%,4/4,100%,0,0,0,0,1,0,0,0,0,0,2,-1,4
UCM,2,GIR,93,0,3,1,99 T. Nakic,6:31,2,1/2,50%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,-3,0
UCM,2,GIR,93,0,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
UCM,2,GIR,93,0,4,,0 D. Cacok,5:50,3,0/1,0%,0/0,0%,3/4,75%,1,0,1,0,1,0,0,0,0,4,3,14,0
UCM,2,GIR,93,0,4,,1 M. Forrest,5:12,3,0/0,0%,1/3,33%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-1,2
UCM,2,GIR,93,0,4,,2 S. Raieste,6:34,5,1/1,100%,1/1,100%,0/0,0%,0,2,2,0,0,0,0,0,0,1,1,15,7
UCM,2,GIR,93,0,4,1,5 D. DeJulius,4:48,9,3/4,75%,1/2,50%,0/0,0%,0,1,1,1,0,1,0,0,0,0,0,16,10
UCM,2,GIR,93,0,4,1,8 H. Sant-Roos,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,4,,12 J. Radebaugh,10:00,6,0/0,0%,2/2,100%,0/0,0%,0,2,2,1,0,0,0,0,0,1,0,15,8
UCM,2,GIR,93,0,4,,13 W. Falk,3:26,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,0,1,0,0,0
UCM,2,GIR,93,0,4,1,15 E. Cate,4:10,2,1/2,50%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,1,1
UCM,2,GIR,93,0,4,,21 M. Diagné,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UCM,2,GIR,93,0,4,,24 Z. Hicks,2:40,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,1,0,0,0,0,1,1
UCM,2,GIR,93,0,4,1,31 D. Ennis,3:26,0,0/0,0%,0/1,0%,0/0,0%,0,2,2,1,0,0,0,0,0,0,0,0,2
UCM,2,GIR,93,0,4,1,99 T. Nakic,3:54,6,1/1,100%,1/1,100%,1/1,100%,0,0,0,1,0,0,0,0,0,0,0,14,7
UCM,2,GIR,93,0,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
MBA,2,LLT,64,1,1,1,0 S. Evans,4:52,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,1,1,0,0,0,0,1,1,-5,-1
MBA,2,LLT,64,1,1,,00 M. Udeze,6:03,4,2/3,67%,0/0,0%,0/1,0%,1,0,1,0,2,0,0,0,0,1,1,-10,1
MBA,2,LLT,64,1,1,1,3 A. Best,3:57,3,0/0,0%,1/1,100%,0/0,0%,0,2,2,0,0,0,0,0,0,0,0,-2,5
MBA,2,LLT,64,1,1,,5 R. Luz,3:10,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,2,0,-6,-4
MBA,2,LLT,64,1,1,,11 S. Okoye,5:08,3,0/0,0%,1/2,50%,0/0,0%,0,0,0,0,1,0,0,0,0,1,0,-7,0
MBA,2,LLT,64,1,1,1,13 C. Ortega,3:13,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,2,0,0,-3
MBA,2,LLT,64,1,1,,20 F. Bassas,3:37,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,1,-6,2
MBA,2,LLT,64,1,1,,22 J. McKoy,5:08,2,1/1,100%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-6,3
MBA,2,LLT,64,1,1,,24 K. Kuric,6:03,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,-10,-2
MBA,2,LLT,64,1,1,,32 R. Guerrero,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,1,1,35 Y. Pons,4:52,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,1,0,0,0,0,1,0,-6,-1
MBA,2,LLT,64,1,1,1,99 A. Pustovyi,3:57,0,0/1,0%,0/0,0%,0/0,0%,0,2,2,0,1,0,0,0,0,1,1,-2,0
MBA,2,LLT,64,1,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,2,1,0 S. Evans,7:42,2,1/2,50%,0/1,0%,0/0,0%,0,0,0,0,1,0,0,1,0,1,1,-6,-2
MBA,2,LLT,64,1,2,,00 M. Udeze,5:03,2,1/1,100%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,-8,4
MBA,2,LLT,64,1,2,1,3 A. Best,7:42,0,0/1,0%,0/2,0%,0/0,0%,0,1,1,1,0,0,0,0,0,0,0,-6,-1
MBA,2,LLT,64,1,2,,5 R. Luz,2:18,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-4,0
MBA,2,LLT,64,1,2,,11 S. Okoye,2:18,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-4,0
MBA,2,LLT,64,1,2,1,13 C. Ortega,2:18,0,0/1,0%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-4,-2
MBA,2,LLT,64,1,2,,20 F. Bassas,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,2,,22 J. McKoy,10:00,0,0/0,0%,0/3,0%,0/0,0%,2,3,5,0,1,0,0,0,0,0,0,-10,1
MBA,2,LLT,64,1,2,,24 K. Kuric,7:42,2,1/3,33%,0/0,0%,0/0,0%,1,1,2,1,0,0,0,0,0,1,0,-6,2
MBA,2,LLT,64,1,2,,32 R. Guerrero,4:57,6,3/3,100%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,2,0,0,-2,7
MBA,2,LLT,64,1,2,1,35 Y. Pons,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,2,1,99 A. Pustovyi,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,3,1,0 S. Evans,4:19,3,0/0,0%,0/1,0%,3/3,100%,0,0,0,1,2,0,0,0,0,0,1,-6,2
MBA,2,LLT,64,1,3,,00 M. Udeze,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,3,1,3 A. Best,8:56,1,0/2,0%,0/0,0%,1/2,50%,0,1,1,0,1,0,0,0,0,0,1,-3,-1
MBA,2,LLT,64,1,3,,5 R. Luz,5:41,5,1/1,100%,1/1,100%,0/0,0%,0,0,0,1,0,2,0,0,0,0,0,3,8
MBA,2,LLT,64,1,3,,11 S. Okoye,4:18,0,0/0,0%,0/1,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,1,1
MBA,2,LLT,64,1,3,1,13 C. Ortega,5:42,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,1,1,-4,1
MBA,2,LLT,64,1,3,,20 F. Bassas,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,3,,22 J. McKoy,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,3,,24 K. Kuric,1:04,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,3,,32 R. Guerrero,5:41,2,1/1,100%,0/0,0%,0/0,0%,0,2,2,0,0,0,0,0,0,1,0,6,3
MBA,2,LLT,64,1,3,1,35 Y. Pons,10:00,0,0/0,0%,0/3,0%,0/2,0%,0,2,2,0,0,0,0,0,0,0,1,-3,-2
MBA,2,LLT,64,1,3,1,99 A. Pustovyi,4:19,2,1/2,50%,0/0,0%,0/0,0%,0,1,1,0,1,0,0,0,0,2,1,-9,0
MBA,2,LLT,64,1,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,0,
MBA,2,LLT,64,1,4,1,0 S. Evans,3:12,3,0/3,0%,1/1,100%,0/0,0%,1,0,1,0,0,1,0,0,0,1,0,-4,1
MBA,2,LLT,64,1,4,,00 M. Udeze,4:07,1,0/0,0%,0/0,0%,1/2,50%,2,1,3,0,2,0,0,0,0,3,1,-9,-1
MBA,2,LLT,64,1,4,1,3 A. Best,2:00,1,0/0,0%,0/1,0%,1/2,50%,0,0,0,0,0,0,0,0,0,0,1,2,0
MBA,2,LLT,64,1,4,,5 R. Luz,4:27,2,0/0,0%,0/0,0%,2/3,67%,0,1,1,3,0,0,0,0,0,0,1,4,6
MBA,2,LLT,64,1,4,,11 S. Okoye,4:48,3,0/0,0%,1/2,50%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,-5,2
MBA,2,LLT,64,1,4,1,13 C. Ortega,5:12,3,0/0,0%,1/1,100%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-2,4
MBA,2,LLT,64,1,4,,20 F. Bassas,2:21,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,2,0,0,0,0,1,0,-7,-4
MBA,2,LLT,64,1,4,,22 J. McKoy,5:30,3,0/0,0%,1/2,50%,0/0,0%,1,0,1,0,0,0,0,0,0,1,0,-9,2
MBA,2,LLT,64,1,4,,24 K. Kuric,8:00,3,0/1,0%,1/3,33%,0/0,0%,0,0,0,1,1,0,0,0,0,1,0,-9,-1
MBA,2,LLT,64,1,4,,32 R. Guerrero,5:53,8,2/2,100%,0/0,0%,4/4,100%,2,1,3,0,0,0,1,0,0,0,2,2,14
MBA,2,LLT,64,1,4,1,35 Y. Pons,4:30,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,1,2,1
MBA,2,LLT,64,1,4,1,99 A. Pustovyi,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
MBA,2,LLT,64,1,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
LLT,2,MBA,96,0,1,,2 K. Kostadinov,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,1,,3 J. Fernández,2:39,5,0/0,0%,1/1,100%,2/2,100%,0,0,0,1,0,1,0,0,0,1,2,6,8
LLT,2,MBA,96,0,1,,4 W. Van Beck,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,1,1,6 B. Fitipaldo,4:49,0,0/0,0%,0/2,0%,0/0,0%,0,1,1,1,0,0,0,0,0,0,0,5,0
LLT,2,MBA,96,0,1,1,9 M. Huertas,7:24,3,0/1,0%,1/1,100%,0/0,0%,0,0,0,2,1,0,0,0,0,0,0,6,3
LLT,2,MBA,96,0,1,1,11 T. Scrubb,3:57,0,0/0,0%,0/1,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,1,2,1
LLT,2,MBA,96,0,1,,15 J. Sastre,5:08,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,7,-2
LLT,2,MBA,96,0,1,,19 G. Shermadini,6:47,11,4/4,100%,0/0,0%,3/3,100%,1,2,3,0,0,0,0,0,0,0,2,12,16
LLT,2,MBA,96,0,1,,21 T. Abromaitis,5:08,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,1,0,1,0,0,0,0,0,7,3
LLT,2,MBA,96,0,1,,31 R. Giedraitis,6:03,5,1/1,100%,0/1,0%,3/3,100%,0,0,0,0,0,0,0,0,0,1,2,10,5
LLT,2,MBA,96,0,1,1,35 F. Guerra,3:13,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,1,0,-1
LLT,2,MBA,96,0,1,1,42 A. Doornekamp,4:52,0,0/0,0%,0/0,0%,0/0,0%,1,1,2,0,0,1,0,0,0,1,1,5,3
LLT,2,MBA,96,0,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,2,,2 K. Kostadinov,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,2,,3 J. Fernández,4:52,4,2/2,100%,0/1,0%,0/0,0%,0,2,2,1,0,1,0,0,0,1,0,3,6
LLT,2,MBA,96,0,2,,4 W. Van Beck,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,2,1,6 B. Fitipaldo,8:41,3,0/0,0%,1/2,50%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,9,3
LLT,2,MBA,96,0,2,1,9 M. Huertas,6:27,0,0/0,0%,0/0,0%,0/0,0%,0,2,2,3,0,0,0,0,0,0,0,8,5
LLT,2,MBA,96,0,2,1,11 T. Scrubb,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,2,,15 J. Sastre,4:57,3,0/0,0%,1/2,50%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,2,2
LLT,2,MBA,96,0,2,,19 G. Shermadini,6:14,2,1/2,50%,0/0,0%,0/0,0%,0,3,3,0,0,0,0,0,1,0,1,11,5
LLT,2,MBA,96,0,2,,21 T. Abromaitis,1:19,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,1,0
LLT,2,MBA,96,0,2,,31 R. Giedraitis,5:03,0,0/1,0%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,8,-2
LLT,2,MBA,96,0,2,1,35 F. Guerra,3:46,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,0,0,0,1,0,0,0,0,-1,3
LLT,2,MBA,96,0,2,1,42 A. Doornekamp,8:41,8,0/0,0%,2/3,67%,2/2,100%,0,0,0,0,0,0,0,0,0,0,1,9,8
LLT,2,MBA,96,0,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,3,,2 K. Kostadinov,2:22,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,2,0
LLT,2,MBA,96,0,3,,3 J. Fernández,6:18,0,0/0,0%,0/2,0%,0/0,0%,0,2,2,0,0,0,0,0,0,0,0,1,0
LLT,2,MBA,96,0,3,,4 W. Van Beck,3:19,3,0/0,0%,0/0,0%,3/3,100%,0,0,0,0,0,0,0,0,0,1,1,-8,3
LLT,2,MBA,96,0,3,1,6 B. Fitipaldo,8:04,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,2,0,0,0,0,0,1,1,6,1
LLT,2,MBA,96,0,3,1,9 M. Huertas,2:19,3,0/1,0%,1/1,100%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,7,3
LLT,2,MBA,96,0,3,1,11 T. Scrubb,4:19,5,1/1,100%,1/3,33%,0/0,0%,0,2,2,1,0,0,0,0,0,0,0,9,6
LLT,2,MBA,96,0,3,,15 J. Sastre,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,3,,19 G. Shermadini,3:25,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,1,9,1
LLT,2,MBA,96,0,3,,21 T. Abromaitis,4:18,2,1/1,100%,0/1,0%,0/0,0%,1,0,1,0,1,0,0,0,0,1,1,-1,1
LLT,2,MBA,96,0,3,,31 R. Giedraitis,5:41,0,0/0,0%,0/1,0%,0/0,0%,1,1,2,0,1,0,0,0,0,0,0,-6,0
LLT,2,MBA,96,0,3,1,35 F. Guerra,4:13,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,-8,-1
LLT,2,MBA,96,0,3,1,42 A. Doornekamp,5:42,3,0/0,0%,1/2,50%,0/0,0%,0,1,1,0,1,0,0,0,0,1,0,4,1
LLT,2,MBA,96,0,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,
LLT,2,MBA,96,0,4,,2 K. Kostadinov,5:45,5,2/3,67%,0/0,0%,1/1,100%,0,1,1,0,0,1,0,0,0,3,1,2,4
LLT,2,MBA,96,0,4,,3 J. Fernández,4:52,10,1/1,100%,1/2,50%,5/5,100%,0,0,0,2,1,2,0,0,0,0,3,7,15
LLT,2,MBA,96,0,4,,4 W. Van Beck,5:12,2,1/2,50%,0/0,0%,0/0,0%,0,0,0,2,0,0,0,0,0,0,0,2,3
LLT,2,MBA,96,0,4,1,6 B. Fitipaldo,3:08,6,1/1,100%,1/2,50%,1/1,100%,0,0,0,0,0,0,0,1,0,1,1,2,4
LLT,2,MBA,96,0,4,1,9 M. Huertas,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,4,1,11 T. Scrubb,7:33,3,0/1,0%,1/1,100%,0/0,0%,1,0,1,2,0,0,0,0,0,1,0,9,4
LLT,2,MBA,96,0,4,,15 J. Sastre,10:00,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,2,0,0,0,0,0,1,0,7,0
LLT,2,MBA,96,0,4,,19 G. Shermadini,4:15,5,1/1,100%,0/0,0%,3/5,60%,0,2,2,0,0,0,0,0,0,0,3,5,8
LLT,2,MBA,96,0,4,,21 T. Abromaitis,4:48,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,5,0
LLT,2,MBA,96,0,4,,31 R. Giedraitis,4:27,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-4,3
LLT,2,MBA,96,0,4,1,35 F. Guerra,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,4,1,42 A. Doornekamp,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
LLT,2,MBA,96,0,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
DGC,2,UNI,72,1,1,,1 L. Maniema,0:08,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
DGC,2,UNI,72,1,1,1,2 I. Wong,6:24,3,1/2,50%,0/1,0%,1/2,50%,0,0,0,0,0,0,1,0,0,1,1,0,1
DGC,2,UNI,72,1,1,,4 E. Vila,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
DGC,2,UNI,72,1,1,,5 Z. Samar,4:02,5,1/1,100%,1/1,100%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,5,6
DGC,2,UNI,72,1,1,1,6 A. Albicy,5:58,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,3,1,1,0,0,0,0,2,1,5
