ID_Q;CUARTO;ID_partido;#;EQUIPO;JORNADA;RESULTADO;RIVAL;RESULTADO_RIVAL;LOCAL;TITULAR;VICTORIA;MIN_Q;SEG_Q;PTS_Q;TCA_Q;TCI_Q;TCF_Q;T2A_Q;T2I_Q;T2F_Q;T3A_Q;T3I_Q;T3F_Q;TLA_Q;TLI_Q;TLF_Q;RO_Q;RD_Q;RT_Q;ASI_Q;PER_Q;REC_Q;TAP_Q;TAPR_Q;FP_Q;FPR_Q;MAT_Q;+/-_Q;VAL_Q;MIN_Eq_Q;PTS_Eq_Q;TCA_Eq_Q;TCI_Eq_Q;TCF_Eq_Q;T2A_Eq_Q;T2I_Eq_Q;T2F_Eq_Q;T3A_Eq_Q;T3I_Eq_Q;T3F_Eq_Q;TLA_Eq_Q;TLI_Eq_Q;TLF_Eq_Q;RO_Eq_Q;RD_Eq_Q;RT_Eq_Q;ASI_Eq_Q;PER_Eq_Q;REC_Eq_Q;TAP_Eq_Q;TAPR_Eq_Q;FP_Eq_Q;FPR_Eq_Q;MAT_Eq_Q;VAL_Eq_Q
12_SBB_J1_Q3;3;12_SBB_J1;12;SBB;1;68;UNI;86;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
18_SBB_J1_Q3;3;18_SBB_J1;18;SBB;1;68;UNI;86;False;True;False;6,116666666666666;367;7;3;4;1;2;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;7;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
19_SBB_J1_Q3;3;19_SBB_J1;19;SBB;1;68;UNI;86;False;False;False;2,9833333333333334;179;2;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;-1;2;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
20_SBB_J1_Q3;3;20_SBB_J1;20;SBB;1;68;UNI;86;False;False;False;2,9833333333333334;179;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;-1;1;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
22_SBB_J1_Q3;3;22_SBB_J1;22;SBB;1;68;UNI;86;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
32_SBB_J1_Q3;3;32_SBB_J1;32;SBB;1;68;UNI;86;False;True;False;7,016666666666667;421;2;1;1;0;1;1;0;0;0;0;0;0;0;1;2;3;1;0;0;1;0;0;0;1;4;7;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
73_SBB_J1_Q3;3;73_SBB_J1;73;SBB;1;68;UNI;86;False;False;False;5,366666666666666;322;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;-5;1;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
SBB_SBB_J1_Q3;3;SBB_SBB_J1;SBB;SBB;1;68;UNI;86;False;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;23;9;13;4;7;9;2;2;4;2;3;4;1;2;4;6;4;6;3;1;0;5;6;1;27
2_SBB_J1_Q4;4;2_SBB_J1;2;SBB;1;68;UNI;86;False;True;False;6,95;417;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6;-1;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
3_SBB_J1_Q4;4;3_SBB_J1;3;SBB;1;68;UNI;86;False;True;False;5,516666666666667;331;2;1;2;1;1;1;0;0;1;1;0;2;2;1;1;2;1;1;0;0;0;0;2;0;-8;3;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
7_SBB_J1_Q4;4;7_SBB_J1;7;SBB;1;68;UNI;86;False;False;False;2,3;138;1;0;1;1;0;0;0;0;1;1;1;2;1;0;0;0;0;0;0;0;0;3;1;0;-3;-3;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
10_SBB_J1_Q4;4;10_SBB_J1;10;SBB;1;68;UNI;86;False;False;False;3,316666666666667;199;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;1;3;0;2;3;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
11_SBB_J1_Q4;4;11_SBB_J1;11;SBB;1;68;UNI;86;False;True;False;1,6666666666666667;100;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;-2;0;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
12_SBB_J1_Q4;4;12_SBB_J1;12;SBB;1;68;UNI;86;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
18_SBB_J1_Q4;4;18_SBB_J1;18;SBB;1;68;UNI;86;False;True;False;4,083333333333333;245;3;1;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-4;1;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
19_SBB_J1_Q4;4;19_SBB_J1;19;SBB;1;68;UNI;86;False;False;False;6,833333333333333;410;1;0;4;4;0;3;3;0;1;1;1;2;1;0;1;1;1;1;0;0;0;0;1;0;-3;-2;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
20_SBB_J1_Q4;4;20_SBB_J1;20;SBB;1;68;UNI;86;False;False;False;3,25;195;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;1;1;0;-5;0;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
22_SBB_J1_Q4;4;22_SBB_J1;22;SBB;1;68;UNI;86;False;False;False;3,216666666666667;193;0;0;2;2;0;1;1;0;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;-1;0;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
32_SBB_J1_Q4;4;32_SBB_J1;32;SBB;1;68;UNI;86;False;True;False;6,0;360;2;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;1;-5;2;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
73_SBB_J1_Q4;4;73_SBB_J1;73;SBB;1;68;UNI;86;False;False;False;6,866666666666666;412;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;-10;0;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
SBB_SBB_J1_Q4;4;SBB_SBB_J1;SBB;SBB;1;68;UNI;86;False;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;2;20,0;11;3;15;12;2;8;6;1;7;6;4;10;6;3;6;9;3;3;2;1;0;9;9;1;5
00_BUR_J1_Q1;1;00_BUR_J1;00;BUR;1;97;GIR;79;True;True;True;5,316666666666666;319;5;2;2;0;2;2;0;0;0;0;1;2;1;1;0;1;0;1;0;0;0;0;1;0;8;5;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
3_BUR_J1_Q1;1;3_BUR_J1;3;BUR;1;97;GIR;79;True;False;True;1,3666666666666667;82;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;3;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
6_BUR_J1_Q1;1;6_BUR_J1;6;BUR;1;97;GIR;79;True;True;True;6,633333333333334;398;3;1;1;0;0;0;0;1;1;0;0;0;0;0;3;3;2;1;2;0;0;1;0;0;8;8;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
8_BUR_J1_Q1;1;8_BUR_J1;8;BUR;1;97;GIR;79;True;False;True;3,1;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;-5;-1;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
10_BUR_J1_Q1;1;10_BUR_J1;10;BUR;1;97;GIR;79;True;False;True;4,683333333333334;281;0;0;2;2;0;1;1;0;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;-2;0;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
11_BUR_J1_Q1;1;11_BUR_J1;11;BUR;1;97;GIR;79;True;False;True;4,683333333333334;281;0;0;3;3;0;0;0;0;3;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-2;-4;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
17_BUR_J1_Q1;1;17_BUR_J1;17;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
19_BUR_J1_Q1;1;19_BUR_J1;19;BUR;1;97;GIR;79;True;False;True;3,3666666666666667;202;2;0;2;2;0;1;1;0;1;1;2;2;0;1;0;1;0;1;0;0;0;0;2;0;-2;2;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
22_BUR_J1_Q1;1;22_BUR_J1;22;BUR;1;97;GIR;79;True;False;True;2,0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-6;-2;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
23_BUR_J1_Q1;1;23_BUR_J1;23;BUR;1;97;GIR;79;True;True;True;5,466666666666667;328;3;1;3;2;1;2;1;0;1;1;1;2;1;0;0;0;1;0;0;0;0;2;2;0;8;1;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
40_BUR_J1_Q1;1;40_BUR_J1;40;BUR;1;97;GIR;79;True;True;True;6,633333333333334;398;4;1;1;0;1;1;0;0;0;0;2;2;0;0;1;1;0;1;1;0;0;0;1;0;8;6;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
56_BUR_J1_Q1;1;56_BUR_J1;56;BUR;1;97;GIR;79;True;True;True;6,75;405;3;1;2;1;0;1;1;1;1;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;11;5;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
BUR_BUR_J1_Q1;1;BUR_BUR_J1;BUR;BUR;1;97;GIR;79;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;22;7;17;10;5;9;4;2;8;6;6;8;2;4;7;11;4;5;4;0;0;7;6;0;23
00_BUR_J1_Q2;2;00_BUR_J1;00;BUR;1;97;GIR;79;True;True;True;5,4;324;2;1;2;1;1;2;1;0;0;0;0;0;0;0;2;2;0;1;0;0;0;2;0;0;0;0;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
3_BUR_J1_Q2;2;3_BUR_J1;3;BUR;1;97;GIR;79;True;False;True;2,9833333333333334;179;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;-1;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
6_BUR_J1_Q2;2;6_BUR_J1;6;BUR;1;97;GIR;79;True;True;True;3,95;237;3;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;4;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
8_BUR_J1_Q2;2;8_BUR_J1;8;BUR;1;97;GIR;79;True;False;True;0,9833333333333333;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;-1;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
10_BUR_J1_Q2;2;10_BUR_J1;10;BUR;1;97;GIR;79;True;False;True;4,8;288;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;-1;2;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
11_BUR_J1_Q2;2;11_BUR_J1;11;BUR;1;97;GIR;79;True;False;True;5,233333333333333;314;2;1;1;0;1;1;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;1;0;0;4;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
17_BUR_J1_Q2;2;17_BUR_J1;17;BUR;1;97;GIR;79;True;False;True;2,4833333333333334;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
19_BUR_J1_Q2;2;19_BUR_J1;19;BUR;1;97;GIR;79;True;False;True;2,933333333333333;176;3;1;3;2;1;1;0;0;2;2;1;2;1;1;0;1;0;0;1;0;0;0;1;0;-1;3;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
22_BUR_J1_Q2;2;22_BUR_J1;22;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
23_BUR_J1_Q2;2;23_BUR_J1;23;BUR;1;97;GIR;79;True;True;True;5,2;312;6;1;3;2;1;3;2;0;0;0;4;4;0;0;1;1;0;0;0;0;0;0;2;0;3;7;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
40_BUR_J1_Q2;2;40_BUR_J1;40;BUR;1;97;GIR;79;True;True;True;7,016666666666667;421;3;1;1;0;1;1;0;0;0;0;1;3;2;1;0;1;0;0;0;0;0;0;2;0;2;4;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
56_BUR_J1_Q2;2;56_BUR_J1;56;BUR;1;97;GIR;79;True;True;True;9,016666666666667;541;6;2;5;3;1;3;2;1;2;1;1;1;0;0;0;0;2;0;0;0;0;2;2;0;3;5;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
BUR_BUR_J1_Q2;2;BUR_BUR_J1;BUR;BUR;1;97;GIR;79;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;20,0;27;9;18;9;8;14;6;1;4;3;8;11;3;2;8;10;3;3;3;0;0;8;9;0;29
00_BUR_J1_Q3;3;00_BUR_J1;00;BUR;1;97;GIR;79;True;True;True;6,216666666666667;373;2;0;1;1;0;0;0;0;1;1;2;2;0;0;0;0;1;0;0;0;0;0;1;0;7;3;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
3_BUR_J1_Q3;3;3_BUR_J1;3;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
6_BUR_J1_Q3;3;6_BUR_J1;6;BUR;1;97;GIR;79;True;True;True;7,166666666666667;430;6;2;4;2;0;0;0;2;4;2;0;0;0;0;2;2;0;0;0;0;0;1;1;0;7;6;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
8_BUR_J1_Q3;3;8_BUR_J1;8;BUR;1;97;GIR;79;True;False;True;2,8333333333333335;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;1;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
10_BUR_J1_Q3;3;10_BUR_J1;10;BUR;1;97;GIR;79;True;False;True;5,816666666666666;349;6;3;5;2;3;3;0;0;2;2;0;0;0;1;2;3;0;0;1;0;0;0;0;1;15;8;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
11_BUR_J1_Q3;3;11_BUR_J1;11;BUR;1;97;GIR;79;True;False;True;4,333333333333333;260;2;0;1;1;0;0;0;0;1;1;2;2;0;1;2;3;1;0;0;0;0;0;0;0;10;5;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
17_BUR_J1_Q3;3;17_BUR_J1;17;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
19_BUR_J1_Q3;3;19_BUR_J1;19;BUR;1;97;GIR;79;True;False;True;2,8333333333333335;170;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;8;3;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
22_BUR_J1_Q3;3;22_BUR_J1;22;BUR;1;97;GIR;79;True;False;True;5,266666666666667;316;2;1;2;1;1;2;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;13;1;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
23_BUR_J1_Q3;3;23_BUR_J1;23;BUR;1;97;GIR;79;True;True;True;7,166666666666667;430;5;2;4;2;2;2;0;0;2;2;1;1;0;0;2;2;0;1;1;0;0;0;1;0;7;6;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
40_BUR_J1_Q3;3;40_BUR_J1;40;BUR;1;97;GIR;79;True;True;True;4,183333333333334;251;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
56_BUR_J1_Q3;3;56_BUR_J1;56;BUR;1;97;GIR;79;True;True;True;4,183333333333334;251;2;0;1;1;0;0;0;0;1;1;2;2;0;1;2;3;0;0;1;0;0;1;2;0;0;6;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
BUR_BUR_J1_Q3;3;BUR_BUR_J1;BUR;BUR;1;97;GIR;79;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;20,0;27;8;19;11;6;8;2;2;11;9;9;9;0;5;12;17;3;3;4;1;1;3;7;1;41
00_BUR_J1_Q4;4;00_BUR_J1;00;BUR;1;97;GIR;79;True;True;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
3_BUR_J1_Q4;4;3_BUR_J1;3;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
6_BUR_J1_Q4;4;6_BUR_J1;6;BUR;1;97;GIR;79;True;True;True;9,583333333333334;575;1;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;3;2;1;0;0;3;3;0;-4;3;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
8_BUR_J1_Q4;4;8_BUR_J1;8;BUR;1;97;GIR;79;True;False;True;3,65;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-1;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
10_BUR_J1_Q4;4;10_BUR_J1;10;BUR;1;97;GIR;79;True;False;True;4,0;240;5;2;4;2;2;3;1;0;1;1;1;2;1;0;0;0;0;0;0;0;0;0;1;0;2;3;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
11_BUR_J1_Q4;4;11_BUR_J1;11;BUR;1;97;GIR;79;True;False;True;10,0;600;3;1;3;2;0;0;0;1;3;2;0;0;0;1;1;2;1;0;1;0;0;0;0;0;-5;5;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
17_BUR_J1_Q4;4;17_BUR_J1;17;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
19_BUR_J1_Q4;4;19_BUR_J1;19;BUR;1;97;GIR;79;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
22_BUR_J1_Q4;4;22_BUR_J1;22;BUR;1;97;GIR;79;True;False;True;3,5833333333333335;215;0;0;2;2;0;2;2;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;3;0;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
23_BUR_J1_Q4;4;23_BUR_J1;23;BUR;1;97;GIR;79;True;True;True;6,416666666666667;385;4;1;4;3;1;1;0;0;3;3;2;2;0;0;0;0;1;1;1;0;0;1;1;1;-8;2;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
40_BUR_J1_Q4;4;40_BUR_J1;40;BUR;1;97;GIR;79;True;True;True;6,416666666666667;385;2;1;1;0;1;1;0;0;0;0;0;0;0;1;2;3;0;1;0;1;0;1;0;0;-8;4;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
56_BUR_J1_Q4;4;56_BUR_J1;56;BUR;1;97;GIR;79;True;True;True;6,35;381;6;2;3;1;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-6;4;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
BUR_BUR_J1_Q4;4;BUR_BUR_J1;BUR;BUR;1;97;GIR;79;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;21;7;17;10;4;7;3;3;10;7;4;6;2;2;5;7;5;4;4;2;0;8;5;1;20
4_GIR_J1_Q1;1;4_GIR_J1;4;GIR;1;79;BUR;97;False;False;False;4,25;255;4;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6;4;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
5_GIR_J1_Q1;1;5_GIR_J1;5;GIR;1;79;BUR;97;False;True;False;5,183333333333334;311;3;1;4;3;0;1;1;1;3;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;-6;-2;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
7_GIR_J1_Q1;1;7_GIR_J1;7;GIR;1;79;BUR;97;False;False;False;1,4166666666666667;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;0;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
8_GIR_J1_Q1;1;8_GIR_J1;8;GIR;1;79;BUR;97;False;True;False;4,333333333333333;260;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;-8;0;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
9_GIR_J1_Q1;1;9_GIR_J1;9;GIR;1;79;BUR;97;False;False;False;2,8666666666666667;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;0;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
10_GIR_J1_Q1;1;10_GIR_J1;10;GIR;1;79;BUR;97;False;False;False;4,816666666666666;289;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
11_GIR_J1_Q1;1;11_GIR_J1;11;GIR;1;79;BUR;97;False;True;False;7,133333333333334;428;3;1;4;3;1;2;1;0;2;2;1;2;1;0;0;0;1;1;1;0;0;0;1;0;-9;1;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
12_GIR_J1_Q1;1;12_GIR_J1;12;GIR;1;79;BUR;97;False;False;False;4,55;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;-7;-3;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
21_GIR_J1_Q1;1;21_GIR_J1;21;GIR;1;79;BUR;97;False;False;False;5,45;327;1;0;0;0;0;0;0;0;0;0;1;2;1;0;3;3;0;0;0;0;0;0;2;0;1;5;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
23_GIR_J1_Q1;1;23_GIR_J1;23;GIR;1;79;BUR;97;False;True;False;5,183333333333334;311;3;1;1;0;1;1;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;1;1;0;-8;3;20,0;16;5;13;8;4;7;3;1;6;5;5;8;3;0;5;5;2;5;3;0;0;6;7;0;11
