ID_partido;#;EQUIPO;JORNADA;RESULTADO;RIVAL;RESULTADO_RIVAL;LOCAL;TITULAR;VICTORIA;MIN;SEG;PTS;TCA;TCI;TCF;T2A;T2I;T2F;T3A;T3I;T3F;TLA;TLI;TLF;RO;RD;RT;ASI;PER;REC;TAP;TAPR;FP;FPR;MAT;+/-;VAL;MIN_Eq;TCA_Eq;TCI_Eq;TCF_Eq;T2A_Eq;T2I_Eq;T2F_Eq;T3A_Eq;T3I_Eq;T3F_Eq;TLA_Eq;TLI_Eq;TLF_Eq;RO_Eq;RD_Eq;RT_Eq;ASI_Eq;PER_Eq;REC_Eq;TAP_Eq;TAPR_Eq;FP_Eq;FPR_Eq;MAT_Eq;VAL_Eq;POS_Eq;POS_Rival;PACE;ORtg;DRtg;NRtg;%TE_Eq;%TR_Eq;%ASI_Eq;%PER_Eq;%RO_Eq;%RD_Eq;%RT_Eq;RTL_Eq;RT3I_Eq;%USO;%TR;%TE;%ASI;%PER;%RO;%RD;%RT;%REC;%TAP;RTL;RT3I;PPT
14_BAR_J1;14;BAR;1;81;VBC;93;False;True;False;13,766666666666667;826;9;3;4;1;3;4;1;0;0;0;3;4;1;2;1;3;0;0;0;0;0;0;3;0;-13;13;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;43,31282992194666;0,78125;0,75;0,0;0,0;27,028548904780674;20,03840694664774;24,213075060532688;0,0;0,0;1,0;0,0;2,25
19_BAR_J1;19;BAR;1;81;VBC;93;False;False;False;6,883333333333334;413;3;1;4;3;1;4;3;0;0;0;1;1;0;3;0;3;0;1;0;0;1;0;2;0;-7;3;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;81,81312318589927;0,33783783783783783;0,25;0,0;18,38235294117647;81,08564671434202;0,0;48,426150121065376;0,0;0,0;0,25;0,0;0,75
21_BAR_J1;21;BAR;1;81;VBC;93;False;False;False;24,083333333333332;1445;16;7;11;4;6;6;0;1;5;4;1;4;3;3;6;9;2;1;2;0;0;2;4;3;8;23;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;59,14590900298739;0,6269592476489029;0,6818181818181818;75,9493670886076;7,267441860465117;23,175344009012637;68,72688223362367;41,522491349480966;8,939180053709576;0,0;0,36363636363636365;0,45454545454545453;1,4545454545454546
23_BAR_J1;23;BAR;1;81;VBC;93;False;True;False;21,066666666666666;1264;10;4;10;6;3;6;3;1;4;3;1;1;0;2;3;5;4;4;1;1;0;2;2;1;-7;11;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;70,95683622926332;0,47892720306513414;0,45;90,36144578313255;27,70083102493075;17,662643508978512;39,2841553906591;26,371308016877638;5,1096183455737085;54,249547920434;0,1;0,4;1,0
43_BAR_J1;43;BAR;1;81;VBC;93;False;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
44_BAR_J1;44;BAR;1;81;VBC;93;False;False;False;24,2;1452;12;4;10;6;2;4;2;2;6;4;2;2;0;1;2;3;1;0;0;1;0;1;2;0;-3;12;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;46,54107420905841;0,551470588235294;0,5;17,605633802816904;0,0;7,687872381318471;22,79851809632374;13,774104683195594;0,0;47,22550177095631;0,2;0,6;1,2
BAR_BAR_J1;BAR;BAR;1;81;VBC;93;False;False;False;200,0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;0;1;0;0;0;1;0;0;0;2;80,0;32;76;44;23;41;18;9;35;26;8;12;4;16;21;37;16;12;8;3;2;21;19;4;81;77,28;74,32;37,9;104,81366459627328;125,13455328310012;-20,320888686826834;0,48026315789473684;0,4982775590551181;50,0;15,527950310559007;37,2093023255814;72,41379310344827;51,388888888888886;0,15789473684210525;0,4605263157894737;0,5175983436853002;0,0;0,0;0,0;100,0;0,9302325581395349;4,137931034482759;2,2222222222222223;0,0;0,0;0,0;0,0;0,0
4_GIR_J2;4;GIR;2;71;UCM;93;True;True;False;20,933333333333334;1256;10;2;6;4;2;5;3;0;1;1;6;7;1;2;2;4;0;1;1;0;0;2;5;0;-11;12;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;49,873502063219284;0,5506607929515418;0,3333333333333333;0,0;9,920634920634921;17,371163867979153;19,598236158745713;18,417619522676695;5,0232072173441304;-0,0;1,1666666666666667;0,16666666666666666;1,6666666666666667
5_GIR_J2;5;GIR;2;71;UCM;93;True;False;False;15,283333333333333;917;6;0;4;4;0;1;1;0;3;3;6;6;0;0;0;0;3;3;1;0;0;1;3;0;-7;5;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;65,32909929085625;0,4518072289156626;0,0;68,2755677777251;31,12033195020747;0,0;0,0;0,0;6,880205305326312;-0,0;1,5;0,75;1,5
7_GIR_J2;7;GIR;2;71;UCM;93;True;False;False;16,783333333333335;1007;10;4;7;3;3;3;0;1;4;3;1;1;0;2;2;4;0;0;0;0;0;2;1;0;-8;10;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;45,9137153339364;0,6720430107526881;0,6428571428571429;0,0;0,0;21,66651620474858;24,444274692536855;22,97172802431174;0,0;-0,0;0,14285714285714285;0,5714285714285714;1,4285714285714286
8_GIR_J2;8;GIR;2;71;UCM;93;True;True;False;25,3;1518;16;5;12;7;1;4;3;4;8;4;2;2;0;0;1;1;0;1;0;0;1;2;1;0;-7;7;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;56,82201976079895;0,6211180124223602;0,5833333333333334;0,0;7,204610951008645;0,0;8,107834194790716;3,8097052240582885;0,0;-0,0;0,16666666666666666;0,6666666666666666;1,3333333333333333
9_GIR_J2;9;GIR;2;71;UCM;93;True;False;False;3,5833333333333335;215;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;-1;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;28,90417063095396;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,0;0,0;1,0;0,0
10_GIR_J2;10;GIR;2;71;UCM;93;True;False;False;16,983333333333334;1019;7;2;7;5;1;1;0;1;6;5;2;2;0;1;1;2;2;1;0;0;0;1;2;0;-18;6;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;54,1548994785253;0,44416243654822335;0,35714285714285715;69,379200693792;11,261261261261263;10,705682933357124;12,078206386351626;11,350603591993094;0,0;-0,0;0,2857142857142857;0,8571428571428571;1,0
11_GIR_J2;11;GIR;2;71;UCM;93;True;True;False;21,133333333333333;1268;2;1;9;8;1;5;4;0;4;4;0;0;0;1;1;2;5;2;0;0;0;3;2;0;-11;-2;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;53,910381342433844;0,1111111111111111;0,1111111111111111;98,50599244787391;18,181818181818183;8,603383997705764;9,70638194612958;9,12166014214587;0,0;-0,0;0,0;0,4444444444444444;0,2222222222222222
12_GIR_J2;12;GIR;2;71;UCM;93;True;False;False;20,95;1257;6;3;6;3;3;4;1;0;2;2;0;0;0;2;10;12;3;1;0;0;0;2;1;0;-11;16;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;34,6068232295829;0,5;0,5;99,235063055613;14,285714285714286;17,357344326318074;97,91322440487119;55,20890243551773;0,0;-0,0;0,0;0,3333333333333333;1,0
21_GIR_J2;21;GIR;2;71;UCM;93;True;True;False;14,0;840;4;2;5;3;2;4;2;0;1;1;0;1;1;0;2;2;0;2;0;0;0;4;4;0;-10;0;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;55,041799215802335;0,3676470588235294;0,4;0,0;26,881720430107524;0,0;29,304029304029303;13,769363166953529;0,0;-0,0;0,2;0,2;0,8
23_GIR_J2;23;GIR;2;71;UCM;93;True;True;False;23,85;1431;5;2;6;4;1;3;2;1;3;2;0;2;2;2;4;6;2;0;0;0;0;1;2;0;-9;8;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;29,87774227624535;0,3633720930232558;0,4166666666666667;41,178741474713675;0,0;15,246807699637888;34,40305327097779;24,247935136773506;0,0;-0,0;0,3333333333333333;0,5;0,8333333333333334
25_GIR_J2;25;GIR;2;71;UCM;93;True;False;False;5,05;303;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;4;0;0;-1;-2;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;0,0;0,0;0,0;0,0;0,0;36,003600360036;40,61944656004062;38,17249194798998;0,0;-0,0;0,0;0,0;0,0
29_GIR_J2;29;GIR;2;71;UCM;93;True;False;False;16,15;969;5;2;4;2;1;1;0;1;3;2;0;0;0;0;1;1;1;1;0;0;0;2;1;0;-13;3;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;32,06603036973737;0,625;0,625;37,834003310475296;20,0;0,0;12,701436850043663;5,968145025924131;0,0;-0,0;0,0;0,75;1,25
GIR_GIR_J2;GIR;GIR;2;71;UCM;93;True;False;False;200,0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;2;0;0;0;1;0;0;0;1;80,0;23;67;44;15;31;16;8;36;28;17;21;4;13;27;40;16;14;2;0;1;25;22;0;63;77,24;76,08;38,33;91,92128430864838;122,2397476340694;-30,31846332542102;0,40298507462686567;0,4656348373557188;69,56521739130434;18,125323666494047;29,545454545454547;69,23076923076923;48,19277108433735;0,31343283582089554;0,5373134328358209;1,035732780942517;0,0;0,0;0,0;100,0;1,8181818181818181;2,051282051282051;1,927710843373494;0,0;-0,0;0,0;0,0;0,0
0_UCM_J2;0;UCM;2;93;GIR;71;False;False;True;21,716666666666665;1303;11;3;6;3;3;6;3;0;0;0;5;6;1;3;4;7;0;1;0;0;0;4;7;1;25;16;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;46,677044723290834;0,6365740740740741;0,5;0,0;10,373443983402488;28,336973847334555;33,489150910486295;31,068248435029453;0,0;-0,0;1,0;0,0;1,8333333333333333
1_UCM_J2;1;UCM;2;93;GIR;71;False;False;True;19,666666666666668;1180;16;4;11;7;1;2;1;3;9;6;5;5;0;0;3;3;1;2;0;0;0;2;4;0;11;13;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;81,2703844303053;0,6060606060606061;0,5;37,91469194312796;13,157894736842106;0,0;27,73497688751926;14,702879313865632;0,0;-0,0;0,45454545454545453;0,8181818181818182;1,4545454545454546
2_UCM_J2;2;UCM;2;93;GIR;71;False;False;True;22,733333333333334;1364;9;3;5;2;2;2;0;1;3;2;2;2;0;1;3;4;0;1;0;0;0;3;2;0;23;9;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;31,823269840976156;0,7653061224489796;0,7;0,0;14,534883720930234;9,023234829686443;23,993601706211678;16,959332932904637;0,0;-0,0;0,4;0,6;1,8
5_UCM_J2;5;UCM;2;93;GIR;71;False;True;True;20,133333333333333;1208;11;5;13;8;4;8;4;1;5;4;0;0;0;1;2;3;3;0;1;0;0;1;0;0;7;9;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;67,89646311655211;0,4230769230769231;0,4230769230769231;167,13091922005572;0,0;10,188487009679063;18,06140878988561;14,36208409798133;5,144368117264157;-0,0;0,0;0,38461538461538464;0,8461538461538461
8_UCM_J2;8;UCM;2;93;GIR;71;False;True;True;14,033333333333333;842;6;1;2;1;0;0;0;1;2;1;3;4;1;1;1;2;0;2;2;0;0;3;2;0;3;5;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;43,159969128633186;0,797872340425532;0,75;0,0;34,72222222222222;14,617211766855474;12,95616497516735;13,736656841141288;14,761037258088127;-0,0;2,0;1,0;3,0
12_UCM_J2;12;UCM;2;93;GIR;71;False;False;True;23,4;1404;10;3;7;4;1;1;0;2;6;4;2;2;0;0;5;5;3;0;1;0;0;3;2;0;32;14;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;35,410319321991246;0,6345177664974619;0,5714285714285714;61,255742725880566;0,0;0,0;38,85003885003886;20,595201318092887;4,426208465566312;-0,0;0,2857142857142857;0,8571428571428571;1,4285714285714286
13_UCM_J2;13;UCM;2;93;GIR;71;False;False;True;9,9;594;2;1;2;1;1;1;0;0;1;1;0;0;0;3;2;5;0;0;0;0;0;2;0;0;13;4;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;21,242923451125343;0,5;0,5;0,0;0,0;62,160062160062154;36,73094582185491;48,67956675185591;0,0;-0,0;0,0;0,5;1,0
15_UCM_J2;15;UCM;2;93;GIR;71;False;True;True;18,283333333333335;1097;4;1;3;2;1;3;2;0;0;0;2;4;2;3;3;6;0;0;2;0;0;1;2;0;-3;9;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;27,376067220897824;0,42016806722689076;0,3333333333333333;0,0;0,0;33,65822873571278;29,83343001574542;31,630624595007188;11,329802526262718;-0,0;1,3333333333333333;0,0;1,3333333333333333
21_UCM_J2;21;UCM;2;93;GIR;71;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
24_UCM_J2;24;UCM;2;93;GIR;71;False;False;True;9,966666666666667;598;3;1;2;1;0;0;0;1;2;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;8;3;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;21,100830317673;0,75;0,75;0,0;0,0;0,0;18,242626938279113;9,670790184147963;0,0;-160,53511705685617;0,0;1,0;1,5
31_UCM_J2;31;UCM;2;93;GIR;71;False;True;True;20,033333333333335;1202;11;2;8;6;1;3;2;1;5;4;6;6;0;0;2;2;1;2;1;0;0;0;3;0;-10;10;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;66,34578541547472;0,5169172932330827;0,3125;21,00288789708585;15,822784810126581;0,0;18,15156557253063;9,62251668905238;5,17004715944684;-0,0;0,75;0,625;1,375
99_UCM_J2;99;UCM;2;93;GIR;71;False;True;True;20,133333333333333;1208;10;3;7;4;2;4;2;1;3;2;3;3;0;0;0;0;1;0;0;0;0;2;1;0;1;6;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;43,453736394593356;0,6009615384615384;0,5;26,350461133069828;0,0;0,0;0,0;0,0;0,0;-0,0;0,42857142857142855;0,42857142857142855;1,4285714285714286
UCM_UCM_J2;UCM;UCM;2;93;GIR;71;False;False;True;200,0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;5;80,0;27;66;39;16;30;14;11;36;25;28;32;4;12;31;43;9;8;7;1;0;22;23;1;103;76,08;77,24;38,33;122,2397476340694;91,92128430864838;30,31846332542102;0,49242424242424243;0,5806693306693307;33,333333333333336;10,515247108307046;30,76923076923077;70,45454545454545;51,80722891566265;0,48484848484848486;0,5454545454545454;0,0;0,0;0,0;0,0;0,0;0,0;4,545454545454546;2,4096385542168677;0,0;-0,0;0,0;0,0;0,0
0_MBA_J2;0;MBA;2;64;LLT;96;True;True;False;20,083333333333332;1205;8;2;9;7;1;6;5;1;3;2;3;3;0;1;0;1;2;4;1;0;1;3;3;0;-21;0;80,0;22;59;37;14;32;18;8;27;19;12;19;7;15;23;38;9;19;5;1;1;23;16;2;46;71,36;72,0;35,84;89,68609865470852;133,33333333333334;-43,64723467862483;0,4406779661016949;0,4750593824228029;40,90909090909091;26,62556053811659;38,46153846153846;82,14285714285714;56,71641791044776;0,3220338983050847;0,4576271186440678;79,93599166403067;0,38759689922480617;0,2777777777777778;56,77114133648729;27,932960893854748;10,213852537503989;0,0;5,9453768501888895;5,532503457814661;-0,0;0,3333333333333333;0,3333333333333333;0,8888888888888888
00_MBA_J2;00;MBA;2;64;LLT;96;True;False;False;15,216666666666667;913;7;3;4;1;3;4;1;0;0;0;1;3;2;4;2;6;0;4;0;0;0;4;2;0;-27;4;80,0;22;59;37;14;32;18;8;27;19;12;19;7;15;23;38;9;19;5;1;1;23;16;2;46;71,36;72,0;35,84;89,68609865470852;133,33333333333334;-43,64723467862483;0,4406779661016949;0,4750593824228029;40,90909090909091;26,62556053811659;38,46153846153846;82,14285714285714;56,71641791044776;0,3220338983050847;0,4576271186440678;68,66438440267389;0,6578947368421052;0,75;0,0;42,918454935622314;53,921981632825;37,552808637145986;47,08113321672034;0,0;-0,0;0,75;0,0;1,75
3_MBA_J2;3;MBA;2;64;LLT;96;True;True;False;22,583333333333332;1355;5;1;7;6;0;3;3;1;4;3;2;4;2;0;4;4;1;1;0;0;0;0;2;0;-9;3;80,0;22;59;37;14;32;18;8;27;19;12;19;7;15;23;38;9;19;5;1;1;23;16;2;46;71,36;72,0;35,84;89,68609865470852;133,33333333333334;-43,64723467862483;0,4406779661016949;0,4750593824228029;40,90909090909091;26,62556053811659;38,46153846153846;82,14285714285714;56,71641791044776;0,3220338983050847;0,4576271186440678;48,45034997435176;0,2853881278538813;0,21428571428571427;19,192323070771693;10,245901639344263;0,0;50,60622034791777;21,148868205099962;0,0;-0,0;0,5714285714285714;0,5714285714285714;0,7142857142857143
5_MBA_J2;5;MBA;2;64;LLT;96;True;False;False;15,6;936;7;2;3;1;1;2;1;1;1;0;2;3;1;0;1;1;4;1;2;0;0;2;1;0;-3;10;80,0;22;59;37;14;32;18;8;27;19;12;19;7;15;23;38;9;19;5;1;1;23;16;2;46;71,36;72,0;35,84;89,68609865470852;133,33333333333334;-43,64723467862483;0,4406779661016949;0,4750593824228029;40,90909090909091;26,62556053811659;38,46153846153846;82,14285714285714;56,71641791044776;0,3220338983050847;0,4576271186440678;38,231574106013575;0,8101851851851851;0,8333333333333334;174,67248908296943;18,796992481203006;0,0;18,315018315018314;7,654037504783773;14,245014245014245;-0,0;1,0;0,3333333333333333;2,3333333333333335
11_MBA_J2;11;MBA;2;64;LLT;96;True;False;False;16,533333333333335;992;6;2;5;3;0;0;0;2;5;3;0;0;0;1;2;3;0;1;0;0;0;2;0;0;-15;3;80,0;22;59;37;14;32;18;8;27;19;12;19;7;15;23;38;9;19;5;1;1;23;16;2;46;71,36;72,0;35,84;89,68609865470852;133,33333333333334;-43,64723467862483;0,4406779661016949;0,4750593824228029;40,90909090909091;26,62556053811659;38,46153846153846;82,14285714285714;56,71641791044776;0,3220338983050847;0,4576271186440678;40,68421813973672;0,6;0,6;0,0;16,666666666666668;12,406947890818858;34,56221198156682;21,665864227250843;0,0;-0,0;0,0;1,0;1,2
13_MBA_J2;13;MBA;2;64;LLT;96;True;True;False;16,416666666666668;985;3;1;4;3;0;1;1;1;3;2;0;0;0;0;1;1;0;0;1;0;0;3;1;0;-10;0;80,0;22;59;37;14;32;18;8;27;19;12;19;7;15;23;38;9;19;5;1;1;23;16;2;46;71,36;72,0;35,84;89,68609865470852;133,33333333333334;-43,64723467862483;0,4406779661016949;0,4750593824228029;40,90909090909091;26,62556053811659;38,46153846153846;82,14285714285714;56,71641791044776;0,3220338983050847;0,4576271186440678;27,315563042043205;0,375;0,375;0,0;0,0;0,0;17,403915881073242;7,2732782786574735;6,768189509306261;-0,0;0,0;0,75;0,75
